Work Order #,Order Quantity,Pieces Scrapped,Total Scrap Weight (lbs),Scrap%,Sellable,Heats,Week Ending,Piece Weight (lbs),Dross Rate,Bent Rate,Outside Process Scrap Rate,Failed Zyglo Rate,Gouged Rate,Shift Rate,Missrun Rate,Core Rate,Cut Into Rate,Dirty Pattern Rate,Crush Rate,Zyglo Rate,Shrink Rate,Short Pour Rate,Runout Rate,Shrink Porosity Rate,Gas Porosity Rate,Over Grind Rate,Sand Rate,Tear Up Rate,Part ID
W04481,76,2,27,2.63,44600,223,11/25/2024,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263,0,232
W04374,100,1,32,1,44600,223,11/25/2024,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,67
W04432,130,5,75,3.85,28000,140,12/2/2024,15,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231,0,6
W03842,1000,3,6,0.3,28000,140,12/2/2024,2,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
W04791,26,1,2,3.85,28000,140,12/2/2024,2,0,0,0,0,0,0,0.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,281
W04275,20,1,2,5,42800,214,12/9/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,282
W04565,300,4,36,1.33,42800,214,12/9/2024,9,0,0,0,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W04986,100,1,15,1,42800,214,12/9/2024,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,4
W04808,100,2,34,2,42800,214,12/9/2024,17,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
W04236,100,2,76,2,42800,214,12/9/2024,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,82
W04531,1000,10,17,1,42800,214,12/9/2024,2,0,0,0,0,0,0.01,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,283
W04850,250,5,28,2,42800,214,12/9/2024,6,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0.012,0,284
W04985,500,9,23,1.8,42800,214,12/9/2024,3,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
W04949,20,1,13,5,42800,214,12/9/2024,13,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,285
W04915,110,2,64,1.82,42800,214,12/9/2024,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0091,0,0,0,0,0,0.0091,0,124
W04920,20,1,5,5,42800,214,12/9/2024,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,61
W04698,201,2,44,1,42800,214,12/9/2024,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W04978,100,1,39,1,45000,225,12/16/2024,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,286
W04883,48,1,37,2.08,45000,225,12/16/2024,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0,268
W04915,110,2,64,1.82,45000,225,12/16/2024,32,0,0,0,0,0,0,0.0091,0,0,0,0,0,0,0,0.0091,0,0,0,0,0,124
W04988,150,7,19,4.67,45000,225,12/16/2024,3,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
W04257,75,2,24,2.67,45000,225,12/16/2024,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267,0,16
W04812-01,300,2,8,0.67,45000,225,12/16/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0,0,0,0,0,0,100
W04703,25,1,8,4,45000,225,12/16/2024,8,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,38
W04565,300,2,18,0.67,58600,293,1/6/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,3
W04339,54,3,126,5.56,58600,293,1/6/2025,42,0,0,0,0,0,0,0,0,0,0,0.0556,0,0,0,0,0,0,0,0,0,209
W05111,30,1,1,3.33,58600,293,1/6/2025,1,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,288
W04974,100,1,80,1,58600,293,1/6/2025,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,289
W04875,50,1,18,2,58600,293,1/6/2025,18,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,77
W04695,126,1,1,0.79,58600,293,1/6/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0,277
W04433,130,5,75,3.85,58600,293,1/6/2025,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231,0.0154,6
W04915,110,1,32,0.91,58600,293,1/6/2025,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091,0,124
W04921,20,1,5,5,58600,293,1/6/2025,5,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,171
W04568,376,2,2,0.53,44000,220,1/13/2025,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
W04868,40,1,16,2.5,44000,220,1/13/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,290
W05091,500,7,19,1.4,44000,220,1/13/2025,3,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
W04433,130,2,30,1.54,44000,220,1/13/2025,15,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W05044,1500,12,24,0.8,44000,220,1/13/2025,2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
W04736,40,1,63,2.5,44000,220,1/13/2025,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,17
W05073,80,3,32,3.75,44000,220,1/13/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,111
W04460,25,1,34,4,44000,220,1/13/2025,34,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
W04954,152,2,3,1.32,44000,220,1/13/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132,0,231
W05030-01,100,2,13,2,44000,220,1/13/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,279
W05196,800,15,58,1.88,49800,249,1/20/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.015,172
W05200,30,1,6,3.33,49800,249,1/20/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,292
W04566,240,1,1,0.42,49800,249,1/20/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,68
W05102,400,1,7,0.25,49800,249,1/20/2025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179
W05026,100,2,3,2,49800,249,1/20/2025,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
W05003,20,2,100,10,49800,249,1/20/2025,50,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,154
W04433,130,5,75,3.85,49800,249,1/20/2025,15,0,0,0,0,0.01,0,0,0,0.0154,0,0,0,0,0,0,0,0,0,0.0077,0,6
W05044,1500,30,59,2,49800,249,1/20/2025,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
W05066,250,8,13,3.2,49800,249,1/20/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,250
W05196,800,4,15,0.5,42800,214,1/27/2025,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
W05198,300,2,33,0.67,42800,214,1/27/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0,0,0.0033,0,122
W04566,240,1,1,0.42,42800,214,1/27/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
W05102,400,1,7,0.25,42800,214,1/27/2025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,179
W04968,100,1,42,1,42800,214,1/27/2025,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,75
W05120,30,1,4,3.33,42800,214,1/27/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,293
W04984,400,3,2,0.75,42800,214,1/27/2025,1,0,0,0,0,0,0,0.0025,0,0.0025,0,0,0,0,0,0,0,0,0,0.005,0,252
W04433,130,4,60,3.08,42800,214,1/27/2025,15,0,0,0,0,0,0,0,0,0.0077,0,0,0,0,0,0,0,0,0,0.0077,0.0154,6
W05095,50,3,12,6,42800,214,1/27/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,23
W05172,550,4,14,0.73,42800,214,1/27/2025,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
W05227,1000,8,31,0.8,46200,231,2/3/2025,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
W05197,400,2,38,0.5,46200,231,2/3/2025,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,295
W03458,16,2,292,12.5,46200,231,2/3/2025,146,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296
W05238,100,3,180,3,46200,231,2/3/2025,60,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,297
W05133,75,1,28,1.33,46200,231,2/3/2025,28,0,0,0,0,0,0,0,0,0,0,0.0133,0,0,0,0,0,0,0,0,0,298
W04838,480,6,15,1.25,46200,231,2/3/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,49
W04433,130,2,30,1.54,46200,231,2/3/2025,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154,0,6
W05036,20,1,37,5,46200,231,2/3/2025,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,112
W05198,300,1,16,0.33,32800,164,2/10/2025,16,0,0,0,0,0,0,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,299
W05087,200,2,7,1,32800,164,2/10/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,300
W05272,18,1,9,5.56,32800,164,2/10/2025,9,0,0,0,0,0,0,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,301
W04838,480,4,10,0.83,32800,164,2/10/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,49
W04700,20,1,17,5,32800,164,2/10/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,87
W05030,100,6,38,6,32800,164,2/10/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,302
W04754,300,4,16,1.33,32800,164,2/10/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0,303
W05208,1000,2,3,0.2,51000,255,2/17/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,69
W04838,480,6,15,1.25,51000,255,2/17/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,49
W05206,500,23,66,4.6,51000,255,2/17/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,235
W04700,20,4,67,20,51000,255,2/17/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,87
W03260,50,3,50,6,51000,255,2/17/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,120
W04754-01,300,12,46,4,51000,255,2/17/2025,4,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
W04123,100,4,148,4,52200,261,2/24/2025,37,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
W05063,80,1,11,1.25,52200,261,2/24/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,2
W03958,176,2,25,1.14,52200,261,2/24/2025,12,0,0,0,0,0,0,0,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,54
W04565,300,7,62,2.33,52200,261,2/24/2025,9,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.0067,0,0,0,0,0,0,3
W05092,500,2,5,0.4,52200,261,2/24/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
W05134,100,3,116,3,52200,261,2/24/2025,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,286
W05083,48,1,37,2.08,52200,261,2/24/2025,37,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268
W05123,1000,2,3,0.2,52200,261,2/24/2025,2,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,14
W05365,80,1,32,1.25,52200,261,2/24/2025,32,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
W04255,85,5,83,5.88,52200,261,2/24/2025,17,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
W05064-01,100,4,25,4,52200,261,2/24/2025,6,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304
W04811,100,1,17,1,52200,261,2/24/2025,17,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
W05428,300,1,9,0.33,0,249,3/3/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W05208,1000,8,14,0.8,0,249,3/3/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,69
W05092,500,1,3,0.2,0,249,3/3/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,201
W05283,24,3,39,12.5,0,249,3/3/2025,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,155
W05108,25,1,60,4,0,249,3/3/2025,60,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
W05211,126,3,13,2.38,0,249,3/3/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238,0,136
W04985,500,4,10,0.8,0,249,3/3/2025,3,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
W05273,60,1,39,1.67,0,249,3/3/2025,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167,0,305
W05034,80,1,11,1.25,0,249,3/3/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,169
W05039,20,1,53,5,0,249,3/3/2025,53,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,185
W04836,30,1,3,3.33,0,249,3/3/2025,3,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
W05310,240,1,10,0.42,41200,206,3/10/2025,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0,306
W05380,30,2,28,6.67,41200,206,3/10/2025,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,102
W05041,60,9,48,15,41200,206,3/10/2025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,171
W05156,24,1,24,4.17,41200,206,3/10/2025,24,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
W05157,24,7,165,29.17,41200,206,3/10/2025,24,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2917,0,308
W05348,16,14,409,87.5,41200,206,3/10/2025,29,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309
W05006,25,2,19,8,41200,206,3/10/2025,10,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,47
W05063,80,1,11,1.25,43800,219,3/17/2025,11,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
W05427,300,1,1,0.33,43800,219,3/17/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
W04573,180,1,9,0.56,43800,219,3/17/2025,9,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
W05523,24,1,6,4.17,43800,219,3/17/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0,310
W05093,500,4,11,0.8,43800,219,3/17/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,201
W05136,100,1,17,1,43800,219,3/17/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,189
W05284,40,1,18,2.5,43800,219,3/17/2025,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,117
W04985,500,16,40,3.2,43800,219,3/17/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,202
W05273,60,4,156,6.67,43800,219,3/17/2025,39,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,311
W05365,80,1,32,1.25,43800,219,3/17/2025,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,124
W05147,80,1,13,1.25,43800,219,3/17/2025,13,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,137
W05148,80,3,32,3.75,43800,219,3/17/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
W05154,20,1,5,5,43800,219,3/17/2025,5,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,61
W05362,30,1,3,3.33,43800,219,3/17/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,196
W04908,55,3,46,5.45,43800,219,3/17/2025,15,0,0,0,0,0,0,0,0,0,0,0.0545,0,0,0,0,0,0,0,0,0,30
W05006,25,2,19,8,43800,219,3/17/2025,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,47
W05162,35,2,162,5.71,44800,224,3/24/2025,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571,0,312
W05401,100,1,80,1,44800,224,3/24/2025,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,71
W05152,35,1,53,2.86,44800,224,3/24/2025,53,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
W05065-01,100,2,13,2,44800,224,3/24/2025,6,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,279
W05340,26,3,8,11.54,44800,224,3/24/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1154,0,314
W05046,25,2,36,8,44800,224,3/24/2025,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,7
W05008,36,2,40,5.56,44800,224,3/24/2025,20,0,0,0,0,0,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,152
W0453,180,2,18,1.11,43200,216,3/31/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,20
W05525,100,8,13,8,43200,216,3/31/2025,2,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
W05234,50,1,7,2,43200,216,3/31/2025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,315
W05137,100,1,16,1,43200,216,3/31/2025,16,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
W05289,1000,4,8,0.4,43200,216,3/31/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
W05153,35,1,53,2.86,43200,216,3/31/2025,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286,0,185
W05571-01,36,3,49,8.33,43200,216,3/31/2025,16,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
W05482,90,2,32,2.22,46000,230,4/7/2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222,0,139
W04573,180,1,9,0.56,46000,230,4/7/2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,20
W04577,180,1,7,0.56,46000,230,4/7/2025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,39
W05406,100,14,90,14,46000,230,4/7/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,316
W05166,40,3,246,7.5,46000,230,4/7/2025,82,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,188
W05401,100,2,160,2,46000,230,4/7/2025,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,71
W05129,250,4,5,1.6,46000,230,4/7/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,223
W05295,150,4,60,2.67,46000,230,4/7/2025,15,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,6
W05407,1000,2,11,0.2,46000,230,4/7/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
W04907,55,2,33,3.64,46000,230,4/7/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,120
W05008,36,1,20,2.78,46000,230,4/7/2025,20,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
W05401,100,1,80,1,46400,232,4/14/2025,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,71
W05459,100,1,39,1,46400,232,4/14/2025,39,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,286
W05260-01,200,4,37,2,46400,232,4/14/2025,9,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
W05295,150,6,90,4,46400,232,4/14/2025,15,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W05479,126,4,17,3.17,46400,232,4/14/2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0,136
W05407,1000,1,6,0.1,46400,232,4/14/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,284
W05547,30,4,37,13.33,46400,232,4/14/2025,9,0,0,0,0,0,0,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,317
W05376,20,2,11,10,46400,232,4/14/2025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,61
W05156,24,2,47,8.33,46400,232,4/14/2025,24,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
W04907,55,2,33,3.64,46400,232,4/14/2025,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,120
W05561,80,1,11,1.25,42600,213,4/21/2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,2
W05537,1000,4,7,0.4,42600,213,4/21/2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
W05308,10,1,29,10,42600,213,4/21/2025,29,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,318
W05282,100,3,114,3,42600,213,4/21/2025,38,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
W05410,500,2,6,0.4,42600,213,4/21/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,319
W05407,1000,3,17,0.3,42600,213,4/21/2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,284
W05367,80,1,32,1.25,42600,213,4/21/2025,32,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
W05370,24,1,24,4.17,42600,213,4/21/2025,24,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0,307
W04908,55,4,62,7.27,42600,213,4/21/2025,15,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182,0,30
W05143-01,30,5,112,16.67,42600,213,4/21/2025,22,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
W05008,36,1,20,2.78,42600,213,4/21/2025,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278,0,0,0,0,0,0,152
W05614,56,2,50,3.57,35000,175,4/28/2025,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357,195
W05512,476,10,6,2.1,35000,175,4/28/2025,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,227
W05509,1000,6,12,0.6,35000,175,4/28/2025,2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,161
W05410,500,1,3,0.2,35000,175,4/28/2025,3,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.002,319
W05371,24,4,94,16.67,35000,175,4/28/2025,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1667,321
W05009,36,2,40,5.56,35000,175,4/28/2025,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556,0.0556,152
W05427,300,6,9,2,45000,225,5/3/2025,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
W05649,500,10,20,2,45000,225,5/3/2025,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
W05295,150,2,30,1.33,45000,225,5/3/2025,15,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W05479,126,1,4,0.79,45000,225,5/3/2025,4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
W05410,500,10,32,2,45000,225,5/3/2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,319
W05548,30,3,50,10,45000,225,5/3/2025,17,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0.0667,110
W05546,15,5,66,33.33,45000,225,5/3/2025,13,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,322
W05387,75,3,50,4,45000,225,5/3/2025,17,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,120
W05259,25,2,16,8,45000,225,5/3/2025,8,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,38
